year,doy,hour,mean,std
2013,203,10,-0.18964799999999998,0.0216
2014,168,11,-0.198072,0.053457272657702996
2014,191,10,-0.247968,0.019110812855553796
2015,99,10,0.0324,0.0216
2015,169,8,-0.08359200000000001,0.024132140228334497
2015,202,12,-0.261576,0.01924461815677306
2015,283,10,-0.196776,0.005803932459979209
2016,83,10,-0.007948799999999997,0.007086907003764051
2016,134,11,-0.034399542857142855,0.001361524005649254
2016,168,7,0.07379999999999999,0.016699033744501487
2016,200,12,-0.22906800000000002,0.0667452232897606
2016,252,12,-0.35755200000000004,0.01425527270872083
2016,292,10,-0.15530400000000003,0.05162445188086748
2016,342,10,0.007146000000000002,0.007814944145673726
2017,109,15,-0.016308,0.02275752464570785
2017,145,10,-0.11064600000000002,0.008629531157600638
2017,171,10,-0.05320799999999999,0.028816015546914178
2017,200,13,0.089316,0.10553992973277934
2017,262,13,0.02195999999999998,0.1628155790088897
2017,311,11,-0.013932000000000002,0.0074840181720784195
2018,108,9,-0.030024000000000006,0.03696188566618321
2018,131,9,-0.021617999999999984,0.08937546871485487
2018,159,10,0.05371199999999999,0.0350272415128568
2018,213,11,0.01764,0.02677954801709693
2018,261,13,0.14333759999999998,0.01148567686816932
2019,114,13,-0.05065200000000001,0.018480942833091606
2019,155,10,0.04852800000000001,0.01445891946170252
2019,199,12,0.08694000000000002,0.0346708596951388
2019,231,11,-0.039528,0.006414872718924359
2021,112,9,-0.008063999999999997,0.0216
2021,138,10,0.042983999999999994,0.0216
2021,174,9,-0.011088000000000002,0.0216
2021,201,14,0.10411200000000001,0.0216
2021,235,9,0.345708,0.0216
2021,265,9,-0.040175999999999996,0.0216
2021,299,10,-0.015047999999999999,0.0216
