year,doy,hour,mean,std
2013,205,14,-0.194832,0.0216
2013,260,11,-0.256608,0.0216
2013,302,13,-0.001296,0.0216
2014,167,10,-0.323568,0.0216
2014,190,14,-0.27280800000000005,0.02291025971044414
2015,98,13,0.005184,0.0216
2015,169,10,-0.23162400000000002,0.015695834861516607
2015,202,14,-0.19764,0.005803932459979168
2015,283,14,-0.098928,0.010996924661013199
2015,324,13,-0.031536,0.0216
2016,82,14,-0.029268000000000002,0.003818376618407357
2016,134,8,-0.06816000000000001,0.0216
2016,134,9,-0.065448,0.0216
2016,168,13,-0.27680400000000005,0.03253256878883071
2016,201,12,-0.10130399999999999,0.01741179737993755
2016,252,8,-0.12663,0.14288365306080328
2016,292,12,-0.25315200000000004,0.0216
2016,292,13,-0.24004799999999998,0.0216
2016,341,10,-0.006912000000000001,0.0018328207768355314
2017,109,11,-0.07401600000000001,0.016902680497483225
2017,144,11,-0.06839999999999999,0.0024437610357807104
2017,171,14,-0.22982400000000003,0.08003317392181822
2017,200,7,-0.187056,0.0216
2017,200,8,-0.22363200000000003,0.0216
2017,262,12,-0.17719200000000002,0.13186127255566743
2017,311,13,-0.042264,0.010691454531540594
2018,108,12,0.013824,0.042765818126162404
2018,131,10,-0.041472,0.0216
2018,131,11,-0.030888,0.0216
2018,160,8,0.02124,0.007433106483832994
2018,214,9,-0.170928,0.02016102854519085
2018,262,8,-0.0891,0.01695359218572866
2019,113,13,-0.049032000000000006,0.009469574013650246
2019,155,12,-0.25084800000000007,0.0216
2019,155,13,-0.18489600000000003,0.0216
2019,197,12,-0.168696,0.10294343363226233
2019,231,14,-0.336744,0.11271847777538517
2021,112,11,-0.0364608,0.0216
2021,138,12,-0.020304,0.0216
2021,173,12,-0.13737600000000003,0.0216
2021,201,8,0.1005696,0.0216
2021,266,8,-0.10497600000000001,0.0216
2021,299,12,-0.10141200000000002,0.0216
