year,doy,hour,mean,std
2013,203,8,0.153576,0.02291025971044414
2013,261,13,0.024624,0.0324
2013,303,9,0.00648,0.0324
2014,168,11,0.3402,0.0324
2014,191,10,0.28674000000000005,0.02428487529307082
2015,169,8,0.034344,0.0
2015,169,8,0.008748,0.0013746155826266488
2015,202,9,0.169776,0.010996924661013196
2015,202,9,0.03888,0.021993849322026374
2015,283,11,0.01782,0.0004582051942088832
2015,283,11,0.05184,0.0027492311652532967
2016,83,11,0.09417599999999997,0.0324
2016,83,11,0.017496,0.0324
2016,83,12,0.08602199999999999,0.0324
2016,83,12,0.01944,0.0324
2016,134,9,0.006156,0.0018328207768355316
2016,134,9,0.0433998,0.00895791154678366
2016,168,9,0.017496,0.010996924661013187
2016,168,9,0.06118199999999999,0.025735858408065592
2016,200,12,0.083592,0.0018328207768355327
2016,200,12,0.223722,0.0437585960469483
2016,252,11,0.126198,0.044216801241157185
2016,252,11,0.057833999999999997,0.01672448958862422
2016,292,9,0.074196,0.018786412962564197
2016,292,9,0.025757999999999996,0.00801859089865545
2016,342,8,0.0064529999999999995,0.0021001071401240464
2016,342,8,0.0009719999999999999,0.0013746155826266484
2017,109,14,0.063288,0.0012218805178903518
2017,109,14,0.025272,0.0013746155826266494
2017,145,9,0.114372,0.017870002574146417
2017,145,9,0.041228999999999995,0.007904039600103229
2017,171,11,0.08348400000000002,0.01176059998469467
2017,171,11,0.033048,0.002291025971044413
2017,200,12,0.038717999999999995,0.0038947441507755096
2017,200,12,0.08801999999999997,0.006873077913133238
2017,262,12,0.060804000000000004,0.004123846747879947
2017,262,12,0.020249999999999997,0.0011455129855222081
2017,311,10,0.030131999999999996,0.0022910259710444175
2017,311,10,0.013932000000000002,0.0013746155826266477
2018,108,9,0.030132,0.008705898689968777
2018,108,9,0.11847600000000001,0.013593420761530212
2018,131,8,0.049248,0.0324
2018,131,8,0.146934,0.0324
2018,131,9,0.03402,0.0324
2018,131,9,0.13851,0.0324
2018,159,11,0.231822,0.0324
2018,159,11,0.07840799999999999,0.0324
2018,159,12,0.04600799999999999,0.0324
2018,159,12,0.22032,0.0324
2018,213,12,0.018954,0.005269359733402151
2018,213,12,0.077004,0.01542624153836573
2018,261,13,0.031428,0.010538719466804302
2018,261,13,0.057996,0.0010691454531540617
2019,114,9,0.015875999999999998,0.005498462330506593
2019,114,9,0.050435999999999995,0.01664812205625608
2019,155,10,0.12636,0.021993849322026374
2019,155,10,0.059615999999999995,0.0027492311652532967
2019,199,11,0.13121999999999998,0.022452054516235248
2019,199,11,0.051030000000000006,0.01260064284074428
2019,231,11,0.151308,0.004123846747879938
2019,231,11,0.062856,0.0036656415536710655
2021,112,9,0.058643999999999995,0.0324
2021,112,9,0.01134,0.0324
2021,138,9,0.12776400000000002,0.0324
2021,138,9,0.04367519999999999,0.0324
2021,174,8,0.052812,0.0324
2021,174,8,0.147744,0.0324
2021,201,13,0.07957439999999999,0.0324
2021,201,13,0.026567999999999998,0.0324
2021,235,8,0.064638,0.0324
2021,235,8,0.168156,0.0324
2021,265,9,0.046137599999999994,0.0324
2021,265,9,0.13608,0.0324
2021,299,9,0.00972,0.0324
2021,299,9,0.032723999999999996,0.0324
