year,doy,hour,mean,std
2013,205,12,-0.25747200000000003,0.0216
2013,260,15,0.11664000000000001,0.0216
2013,302,14,0.020736,0.0216
2014,167,11,-0.35856000000000005,0.0216
2014,190,15,-0.327888,0.0216
2015,169,11,-0.29721600000000004,0.0216
2015,169,12,-0.302832,0.0216
2015,203,9,0.038880000000000005,0.0216
2015,203,10,0.031968,0.0216
2015,283,13,-0.108648,0.06323231680082582
2015,324,11,0.0216,0.0216
2015,324,13,-0.109728,0.0216
2016,82,13,-0.12096,0.0216
2016,82,14,0.00014399999999999691,0.0216
2016,134,8,-0.11440800000000001,0.017004503873974116
2016,168,11,-0.499068,0.0047347870068251575
2016,201,13,-0.24894000000000002,0.25186012175014927
2016,252,8,-0.128394,0.14996037772691828
2016,292,13,-0.350676,0.0661342830308154
2016,341,10,0.025938,0.008120414275146315
2017,109,11,-0.021384,0.1493748933120958
2017,144,12,-0.0910944,0.1316372611273875
2017,172,8,-0.16151400000000002,0.09782680896359647
2017,199,7,-0.007955999999999998,0.14504739981123413
2017,262,11,-0.48783600000000005,0.29645876065314714
2017,312,9,-0.039384000000000016,0.1438764309815892
2018,108,13,-0.149256,0.0216
2018,131,12,-0.060912,0.0216
2018,160,8,-0.014256000000000003,0.21474550101922976
2018,214,10,0.070956,0.13394865177373008
2018,262,9,-0.04032000000000005,0.7591950951158732
2019,113,11,-0.032832,0.0216
2019,155,13,-0.19353600000000004,0.11730052971747401
2019,197,11,-0.324432,0.2675918334179876
2019,233,9,-0.188676,0.06491240251292506
2021,112,13,0.10958400000000003,0.0216
2021,138,13,0.11908799999999997,0.0216
2021,173,13,0.17452800000000002,0.0216
2021,266,9,0.24848640000000005,0.0216
2021,299,13,-0.10252800000000004,0.0216
