year,doy,hour,mean,std
2016.0,128.0,24,6.592319999999999,1.0751664929843954
2016.0,160.0,24,5.3784,1.2114007167902783
2016.0,231.0,24,9.82368,0.7326044604988806
2017.0,169.0,24,5.860799999999998,4.243575382490573
2017.0,172.0,24,5.9346956962025335,3.7828071127244467
2017.0,176.0,24,5.833296000000002,3.4291166629890064
2017.0,179.0,24,5.837184,2.8712060299741644
2017.0,181.0,24,7.025554285714287,4.189331028708894
2017.0,225.0,24,8.47152,5.061657818354283
2017.0,228.0,24,8.876931958762892,6.144232774714201
2017.0,233.0,24,6.01088,3.652494073917164
