year,doy,hour,mean,std
2015,62,24,560.2244343891402,112.04488687782805
2016,61,24,534.9864253393665,106.9972850678733
2017,59,24,613.2850678733031,122.65701357466062
2018,58,24,664.5574660633484,132.91149321266968
2019,57,24,742.5737556561086,148.51475113122171
2020,57,24,812.4886877828054,162.4977375565611
2021,59,24,883.6054298642534,176.7210859728507
2022,60,24,947.2651583710409,189.4530316742082
2023,60,24,982.537556561086,196.50751131221722
